t,lid_center_x,lid_center_y,motion_mag,rot_index,motion_center,rot_center,motion_rim,rot_rim,n_hands,left_x,left_y,right_x,right_y,hand_dist,hand_to_center,hands_in_workzone,hands_in_toolzone,left_speed,right_speed,left_openness,right_openness,left_pinch,right_pinch,left_rot_speed,right_rot_speed,tool_score,tool_present,audio_rms,audio_onset,audio_low_rms,audio_high_rms,audio_low_onset,audio_high_onset,handle_table_score,tool_center_score
2.000016081871345,0.6283333389847366,0.5165625095367432,2.1310484409332275,0.4931743005004513,6.836561679840088,0.6052298306389801,3.012840986251831,0.4936330001038492,2,0.39492579514072057,0.5919630669412159,0.3875933637221654,0.3048929146357945,0.2871637806116323,0.24528417311396483,True,False,0.044963080020629605,0.08228307530579206,1.4035827758636166,1.223840409043591,0.3991567713264255,0.15736141676298165,0.7996013458646551,0.3514369859902146,0.27827013521457966,False,0.009240836836397648,0.000644925981760025,0.008339140564203262,0.013858864083886147,0.0006378646939992905,0.01017471682280302,0.33306728491252074,0.06623977043256457
2.2000176900584796,0.6283333389847366,0.5165625095367432,2.2188704013824463,0.6092476328496598,3.994858503341675,0.4140787923021159,2.588284730911255,0.3107045259851401,2,0.40523913644609,0.6020150156248183,0.3791438284374419,0.3223097168263935,0.2809199517228748,0.23889988280258156,True,False,0.07200752491432422,0.09679018785912241,1.4694302261097385,1.3008229981592847,0.4769533463188011,0.3234935875757797,0.27939648752424756,0.7437901344276173,0.32324368018812466,False,0.009481522254645824,0.00024068541824817657,0.009937063790857792,0.011345857754349709,0.0015979232266545296,0.0,0.31476061976613073,0.5337416303539164
2.400019298245614,0.6283333389847366,0.5165625095367432,1.7947169542312622,0.48675046488577917,8.209480285644531,0.5306552905119392,3.12534236907959,0.5848984817906214,2,0.39286853727840243,0.5966478870028541,0.36324086643400644,0.316917679139546,0.28129484188465564,0.2487113598661966,True,False,0.06742308009049487,0.08396036806367566,1.3903796013369043,1.3262904357214091,0.4834906087201428,0.41491198708502175,0.32692607909908294,0.14201501006925943,0.33303571428571427,False,0.013002832420170307,0.0035213101655244827,0.015186352655291557,0.0016747097251936793,0.005249288864433765,0.0,0.30215499220858194,0.8144808162397705
2.6000209064327486,0.6283333389847366,0.5165625095367432,1.0602233409881592,0.48923433196062854,2.5318520069122314,0.5013263083381506,1.2120530605316162,0.5717141766961986,2,0.4082464263552711,0.5888983068012056,0.3695436396769115,0.31393590569496155,0.2776728789759303,0.2316694124753102,True,False,0.08610033347417519,0.03486227961590902,1.5642149921353345,1.3085690737108873,0.514188683545363,0.4041068215987815,0.35211952639396904,0.17211326757125708,0.3074808935920047,False,0.008106021210551262,0.0,0.009333553723990917,0.0016564655816182494,0.0,0.0,0.29981123231094725,0.7800457009246466
2.800022514619883,0.6283333389847366,0.5165625095367432,1.2087088823318481,0.4985133927112716,2.7313754558563232,0.48737693428938506,1.4432991743087769,0.41108594648169755,2,0.3985606687409537,0.5860104362169901,0.37064958044460844,0.31529731551806134,0.2721481628974173,0.24003852713917231,True,False,0.050535149715738775,0.008769966094768877,1.4492355752684916,1.3142856500526692,0.49547757054192704,0.3912310185471894,0.32387413700730655,0.22178157197909068,0.3126432980599647,False,0.013483275659382343,0.005377254448831081,0.01179745327681303,0.0016837529838085175,0.002463899552822113,2.728740219026804e-05,0.2953770919640708,0.7721543203315975
3.0000241228070177,0.6283333389847366,0.5165625095367432,2.076160192489624,0.5821430978030273,15.011473655700684,0.5721727230999629,2.716254949569702,0.471537968096884,2,0.3943593686535245,0.5875584539912996,0.3600933040891375,0.3259690474896204,0.2638241474441479,0.24450816534738753,True,False,0.022386915296830137,0.07505284975084488,1.2787673864960174,1.1426192985910792,0.4540085338603952,0.21977139862570122,0.5651613963506792,1.071388433996165,0.31126543209876545,False,0.011851700022816658,0.0,0.01339663565158844,0.005821609869599342,0.0015991823747754097,0.004137856885790825,0.2972140929649196,0.8532203209692848
3.200025730994152,0.6283333389847366,0.5165625095367432,1.8954496383666992,0.6073639823858025,2.6459271907806396,0.5556187547912546,2.847074270248413,0.44053898558239263,2,0.4149977756398065,0.5942471822102865,0.3601597214028949,0.3304805216335115,0.269406873379864,0.22703958015309636,True,False,0.1084752689265956,0.022559633653291358,1.5222226451556535,1.2994810804658528,0.5817606698184925,0.3782759388131275,0.5364460140199908,1.0151844887653105,0.2433090828924162,False,0.014835762791335583,0.0029840627685189247,0.018738139420747757,0.007809062954038382,0.005341503769159317,0.0019874530844390392,0.3160908618701937,0.04615261983207567
3.4000273391812863,0.6283333389847366,0.5165625095367432,1.3543158769607544,0.49849144841580384,0.17839442193508148,0.5754393353372144,0.887442946434021,0.43331325010340815,2,0.3747519233397075,0.5802297563779921,0.36527633312202634,0.3202990279311225,0.2601033840627486,0.26145181713057863,True,False,0.2130837656012161,0.05697377497815787,1.248267448881944,1.6403610131816,0.45159108537683584,0.31091829618055117,0.7113557515835288,3.545868378212159,0.3033105526161082,False,0.014529196545481682,0.0,0.016223564743995667,0.006726211868226528,0.0,0.0,0.3514372949210089,0.0
3.600028947368421,0.6283333389847366,0.5165625095367432,1.5334293842315674,0.5489344418602392,8.326870918273926,0.31105058098237826,2.1028008460998535,0.507221228210997,2,0.38195902038188206,0.5650411049524943,0.3428324531941187,0.3251979947090149,0.24301359178277326,0.25109854456070624,True,False,0.08405843720552983,0.11486069116149701,1.4963354031309277,1.9035756695678907,0.4876986656257088,0.3872067025661391,2.527141098939745,0.7105545157393041,0.3904835390946502,False,0.01278654020279646,0.0,0.010714888572692871,0.021380089223384857,0.0,0.014653877355158329,0.3805125866240989,0.9852215963439261
3.8000305555555554,0.6283333389847366,0.5165625095367432,1.3252315521240234,0.5680369935477289,3.157216787338257,0.4815782210243356,2.007777452468872,0.43478400355683516,2,0.36332273696150097,0.5599860392865681,0.34529013293130056,0.33283880211058114,0.22786189274381546,0.2685446371102051,True,False,0.09654775402890078,0.04013137532608204,1.4539172521210775,1.8699249975021737,0.33810882211116017,0.38619763441793,0.8152066429760716,0.07747393944465084,0.36863977072310405,False,0.00984516553580761,0.0,0.009231525473296642,0.004969302099198103,0.0,0.0,0.4000861490124536,0.9098947815920928
4.00003216374269,0.6283333389847366,0.5165625095367432,2.19217848777771,0.5268757973351429,19.113731384277344,0.4704005437081305,5.91694974899292,0.40544053224988114,2,0.36452333061468034,0.5724344480605352,0.4054468579235531,0.3063978297369821,0.26916578047075734,0.26966162876949246,True,False,0.06253035080667735,0.3285531593924437,1.4838413187228932,1.7590775156071925,0.3009035054072661,0.4784501631890049,0.5526770784254545,0.40873074031157475,0.3747391240446796,False,0.011033803224563599,0.001188637688755989,0.009423722513020039,0.0027253441512584686,0.0001921970397233963,0.0,0.40870105025781356,0.299633329790626
4.200033771929824,0.6283333389847366,0.5165625095367432,2.6061742305755615,0.48004117114749667,19.517778396606445,0.45160565945016795,4.223249912261963,0.3004055670073906,1,0.37070325158891226,0.5861488779385885,-1.0,-1.0,-1.0,0.26686237014412023,True,False,0.07521192910933686,-1.0,1.499423878704459,-1.0,0.2446841513449446,-1.0,0.8992635961159563,-1.0,0.36610449735449735,False,0.012437589466571808,0.0014037862420082092,0.015714429318904877,0.0016104687238112092,0.006290706805884838,0.0,0.4148455018813424,0.2733287278137953
4.400035380116959,0.6283333389847366,0.5165625095367432,2.8095054626464844,0.4954037028335969,5.248300075531006,0.6102385599213778,3.2255098819732666,0.5492237771916609,1,0.36478530651047114,0.5835263331731161,-1.0,-1.0,-1.0,0.27192226664445807,True,False,0.03236477297118164,-1.0,1.5859151958352742,-1.0,0.2951939595739497,-1.0,0.4162889327112467,-1.0,0.37999338624338624,False,0.0177101232111454,0.005272533744573593,0.021796105429530144,0.0017412335146218538,0.006081676110625267,0.00013076479081064463,0.4197864011250047,0.5645897544903815
4.600036988304094,0.6283333389847366,0.5165625095367432,3.301436185836792,0.38989869398536986,2.5197906494140625,0.6262108797888145,2.7632603645324707,0.4912034039502797,2,0.3690328647692998,0.5815690982909429,0.6305184534617833,0.3062312546230498,0.37971784426010297,0.21034260509665387,True,False,0.023383844743399284,-1.0,1.5340986524300888,0.8643746609523988,0.408695954729396,0.18877518011376268,1.496673234199553,-1.0,0.36136463844797173,False,0.023094169795513153,0.005384046584367752,0.025322331115603447,0.0017533531645312905,0.0035262256860733032,1.2119649909436703e-05,0.4197230562629065,0.2391327452439154
4.800038596491228,0.6283333389847366,0.5165625095367432,2.3491179943084717,0.44624916693895855,4.711008548736572,0.5452712697882174,2.2997512817382812,0.5465671623604593,2,0.37211731927735464,0.5841103792190552,0.634618322054545,0.29771741798945833,0.38849415015015076,0.21893532174258057,True,False,0.019982311873132007,0.04724746043404993,1.5180544886560978,0.9409536669665202,0.43186349066217156,0.0481253027006135,0.27666713100661755,0.5227089963550442,0.34617136978248086,False,0.02789638377726078,0.004802213981747627,0.03297208249568939,0.002002284862101078,0.007649751380085945,0.0002489316975697875,0.41199498308692184,0.23100223190562227
5.0000402046783625,0.6283333389847366,0.5165625095367432,1.7390990257263184,0.4262942784839416,1.869380235671997,0.5083328276509175,1.170454502105713,0.5319194659038297,2,0.3720573768729255,0.5840712388356527,0.5999254414013454,0.295012687643369,0.36807431430257426,0.22336367705178536,True,False,0.00035794479469792114,0.17398937185741986,1.5320934001603048,1.3401580217588942,0.3648480635925285,0.2377614344659043,0.7069959485169889,8.61515442798078,0.3493496472663139,False,0.02334451675415039,0.0,0.02730269730091095,0.0016729746712371707,0.0,0.0,0.41060139612076063,0.18628440854501008
5.200041812865497,0.6283333389847366,0.5165625095367432,2.4879374504089355,0.41791215806672577,6.160964012145996,0.4783263640547516,2.7541041374206543,0.30540228178798473,1,0.3700447799194427,0.5795583299228123,-1.0,-1.0,-1.0,0.2658598373770279,True,False,0.024706527825739257,-1.0,1.4964925017738382,-1.0,0.36645095132317457,-1.0,0.14463530827550491,-1.0,0.3914204879482657,False,0.01548001728951931,0.0,0.017010366544127464,0.0016653056954964995,0.0,0.0,0.41592236453701237,0.22908916994367096
5.400043421052631,0.6283333389847366,0.5165625095367432,2.1444897651672363,0.49713392656802724,5.3865885734558105,0.5069166542514594,2.0897088050842285,0.40963676791910375,2,0.36664293990248725,0.5740735899834406,0.41161268594719114,0.27681465517906917,0.30064123532934517,0.2679354201033776,True,False,0.0322700394418079,-1.0,1.4872042786565114,1.4321700400336406,0.4209546072335497,0.2475898835517956,0.8932126054628232,-1.0,0.40181878306878305,False,0.014397534541785717,0.0,0.01730417087674141,0.0017661318415775895,0.000293804332613945,0.00010082614608108997,0.4122483625353147,0.24774152407269634
5.600045029239766,0.6283333389847366,0.5165625095367432,1.3639681339263916,0.43281361535381097,2.1304736137390137,0.5281203955259784,1.0882846117019653,0.450522935229762,2,0.3648404471931003,0.5724351831844875,0.4132532598007293,0.28820215236572994,0.28832657913032955,0.26935155407991673,True,False,0.012179143430388336,0.05752487419989918,1.502557076471684,1.2854697388567913,0.4166767210199365,0.2556554829699535,0.17461496015617464,0.706056411060704,0.39843841857730744,False,0.022637739777565002,0.008240205235779285,0.024286679923534393,0.001601270749233663,0.006982509046792984,0.0,0.4163024337096018,0.5526331172281858
5.800046637426901,0.6283333389847366,0.5165625095367432,1.3422937393188477,0.49076797187594196,3.8402698040008545,0.5674177191668919,1.4109013080596924,0.560728922324392,2,0.36895437680539633,0.5724845840817406,0.4256205218178885,0.29432579236371176,0.28387209338117503,0.2653388860356655,True,False,0.020570965638076637,0.06900091917874371,1.4996682871689617,1.2673148622159869,0.37682923546147723,0.327719192645322,0.6898443354885666,0.8461948516395619,0.3853946208112875,False,0.014061780646443367,0.0,0.011089550331234932,0.0016824569320306182,0.0,8.118618279695511e-05,0.41623908884750355,0.22000212562440216
6.000048245614035,0.6283333389847366,0.5165625095367432,1.9118093252182007,0.4665436177683287,6.3433427810668945,0.5903440150819724,2.4893858432769775,0.6984646768251278,2,0.37524394620032536,0.574032553604671,0.48099257406734286,0.2961564716838655,0.29731782522986266,0.25953236157587667,True,False,0.03238603793013987,0.2770093047055824,1.4731133637755025,1.420099418922915,0.44606851706130257,0.28286723194632785,0.4508614035778282,2.8266608116072147,0.3808201058201058,False,0.01438822504132986,0.0003264443948864937,0.016235357150435448,0.004030078183859587,0.005145806819200516,0.0023476211354136467,0.41060139612076063,0.2408066744606228
6.200049853801169,0.6283333389847366,0.5165625095367432,1.946479082107544,0.4973235424149097,8.855378150939941,0.43087359525520413,3.6858577728271484,0.65668535526378,2,0.38488022131579264,0.5738553802172343,0.4594401390779586,0.33305905262629193,0.25207549011751496,0.2493961340374721,True,False,0.0481891312165484,0.21367490283658677,1.4670629359907565,1.274659658500561,0.37748846073941245,0.35430963648333685,1.413265786116707,0.8434958423357798,0.39759332745443854,False,0.009584876708686352,0.0,0.012073623016476631,0.0035253516398370266,0.0,0.0,0.40768753246424183,0.23291529386757356
6.400051461988304,0.6283333389847366,0.5165625095367432,1.9757521152496338,0.4567421450259845,5.296311378479004,0.5965570405970243,5.094922065734863,0.2541116739921557,2,0.3828388275135131,0.5660429426601955,0.46127975412777494,0.33784104670797077,0.24130703322591743,0.24463904326419034,True,False,0.04037338872624576,0.025617976480462556,1.4641075222542483,1.1778734851674912,0.3603406741510062,0.28467073875901616,0.6398841676833789,1.0452976192312817,0.4131723985890652,False,0.015606770291924477,0.006021893583238125,0.022725950926542282,0.004195375833660364,0.010652327910065651,0.0006700241938233376,0.40578718660129476,0.2608938250611117
6.600053070175439,0.6283333389847366,0.5165625095367432,2.234063148498535,0.5161185414681518,4.081012725830078,0.589459933204327,4.596205234527588,0.318904176361502,2,0.3828283434822446,0.5502682640438988,0.49419274784269784,0.3377055625120799,0.23996860761579564,0.22356991231138154,True,False,0.07887277629007765,0.16456503959149038,1.4422152422344166,1.2204859865569577,0.3645430236799764,0.29535814385212034,0.5255032030734091,0.3607719587223882,0.41567092886537327,False,0.009313542395830154,0.0,0.007869312539696693,0.00883304513990879,0.0,0.0046376693062484264,0.41535226077812826,0.6090684451057498
6.800054678362573,0.6283333389847366,0.5165625095367432,1.6489619016647339,0.5284310961426907,3.183509349822998,0.5555134810468547,2.9455606937408447,0.4597659931823827,2,0.3995247454870315,0.5522837127958026,0.49640001569475445,0.33657865864889963,0.2364603314772642,0.2231604543254841,True,False,0.08408735415715925,0.012391372921125774,1.5206387421574612,1.3585724402907327,0.433935804174623,0.27043776626038873,1.2237220767485122,0.9151253265476239,0.3074257789535567,False,0.012239829637110233,0.002926287241280079,0.011917060241103172,0.012892471626400948,0.004047747701406479,0.004059426486492157,0.4113615344659394,0.24152407269635454
7.000056286549707,0.6283333389847366,0.5165625095367432,1.9341723918914795,0.4827576029540122,3.8856327533721924,0.5779435950627915,1.8299953937530518,0.631882012818846,2,0.3292592912912369,0.5194718497140067,0.38832503131457735,0.3146642411038989,0.21315468136800553,0.29908819813566834,True,False,0.3877420437418905,0.5513675812190956,1.4997641175185605,1.048533752196807,0.46017069699052426,0.14091238696026015,1.4234792384844983,2.935574172418407,0.2805298353909465,False,0.01234352495521307,0.00010369531810283661,0.012750578112900257,0.01510788593441248,0.0008335178717970848,0.002215414308011532,0.41300850088049357,0.013869699224147092
7.200057894736842,0.6283333389847366,0.5165625095367432,2.871507167816162,0.47912827255687074,1.4566540718078613,0.4758896662298427,1.6573206186294556,0.5590962783592667,2,0.34325810486362096,0.5330715520041329,0.3723997800123124,0.2979397014493034,0.23693084302346656,0.28555286304360356,True,False,0.09758490636402838,0.11546809937773332,1.4408434085214226,1.2249704782781052,0.5355385145575694,0.262429903072433,4.284150328296916,0.6155939449188899,0.29208553791887126,False,0.10094888508319855,0.0886053591966629,0.012170410715043545,0.1038299947977066,0.0,0.0887221097946167,0.41649246829589653,0.06432670847061324
7.400059502923977,0.6283333389847366,0.5165625095367432,2.44197678565979,0.5006895659083423,1.8580102920532227,0.5441443768595722,2.429269552230835,0.5993942614311887,2,0.378064337230864,0.5350999988260723,0.5119616446040925,0.26507585318315596,0.30139928359567764,0.2509546009700398,True,False,0.174325045490554,0.7168893912481037,1.3258791937370977,1.1786680557468971,0.6602573972704574,0.06396878510576458,4.039982782300689,2.981619093281664,0.28955026455026456,False,0.015218918211758137,0.0,0.018293477594852448,0.01347720343619585,0.006123066879808903,0.0,0.4152255710539318,0.07556594749707726
7.600061111111111,0.6283333389847366,0.5165625095367432,2.4038610458374023,0.4704612155688002,1.8229382038116455,0.3832470632494326,2.6589138507843018,0.43367213621777545,2,0.3752243674936749,0.5362899062179384,0.4898872744469416,0.3184237756899425,0.24619754885501038,0.2417152676940715,True,False,0.015395742296196755,0.28867044570379585,1.3601220175233744,1.2048448419781819,0.40950872920969367,0.16257932669228628,1.000643792586295,1.1207678292314058,0.40110229276895937,False,0.011112927459180355,0.0,0.012708369642496109,0.001757682766765356,0.0,0.0,0.41389532894986886,0.8608725688170901
7.8000627192982455,0.6283333389847366,0.5165625095367432,1.6825562715530396,0.40017931569815646,2.518542766571045,0.4933448164108524,2.794428825378418,0.5539469334874494,2,0.3554717231364477,0.5379184825079781,0.47959846400079276,0.3305196492444901,0.24170586223064672,0.23818901927295516,True,False,0.0990975406662063,0.07939863382505073,1.3766603705427982,1.1799804505271392,0.4403117964725262,0.08485506439468492,0.21023716349113938,0.5507067915176996,0.3353505291005291,False,0.014024076983332634,0.002911149524152279,0.013136486522853374,0.0016524194506928325,0.00042811688035726547,0.0,0.41193163822482354,0.804437240939526
8.00006432748538,0.6283333389847366,0.5165625095367432,1.8927135467529297,0.4932250729240225,3.2256782054901123,0.44373764036166174,2.280277967453003,0.6454335788945316,2,0.3500545017776035,0.5353574752807617,0.4662981657754807,0.36407246192296344,0.20700518162749576,0.2225053077528857,True,False,0.02996016849719748,0.18046247685405323,1.3530304399952897,1.18710474919284,0.39024957637919494,0.12035667824398993,0.1964494613555532,7.261692783357531,0.3347442680776014,False,0.017443234100937843,0.0034191571176052094,0.016866380348801613,0.0036779267247766256,0.0037298938259482384,0.002025507390499115,0.40990460263768,0.8254809225209906
8.200065935672514,0.6283333389847366,0.5165625095367432,1.4756582975387573,0.4650204281377543,3.087836265563965,0.5455669917335336,1.1351373195648193,0.5103139502349734,2,0.3554469616640182,0.5380991981143043,0.4335458619253976,0.3934919862520127,0.1643492742442831,0.23040945058898935,True,False,0.03024693339945321,0.22012443352441038,1.3677687037009463,1.2333844510220044,0.4077363709764949,0.09369799310768563,0.30506924232412597,1.4450092147512126,0.32535640799529686,False,0.01369201298803091,0.0,0.016508623957633972,0.0031701060943305492,0.0,0.0,0.4144020878466548,0.5069587628865979
8.400067543859649,0.6283333389847366,0.5165625095367432,2.07869029045105,0.41459371313193727,5.4462175369262695,0.4049868779428214,2.398522138595581,0.5627675925802476,2,0.3766572993426096,0.5373977706545875,0.4409204295703343,0.4101762913522266,0.1425308903450285,0.21550319263244003,True,False,0.10610880997933737,0.0912064873575401,1.38583185106745,1.320837894311721,0.3843799454664037,0.261384442939856,0.12252322053059118,0.4439782511450893,0.3382164902998236,False,0.012745322659611702,0.0,0.013680187053978443,0.001712233293801546,0.0,0.0,0.41129818960384124,0.8161547454564779
8.600069152046784,0.6283333389847366,0.5165625095367432,1.6160838603973389,0.45026804290923544,2.089193820953369,0.5070948976831862,2.260108709335327,0.49433544121667816,2,0.39267814585140776,0.5356582914079938,0.46175589022182284,0.41399199338186354,0.1399086231891643,0.19562402005029852,True,False,0.08057436543401322,0.10590901603215641,1.386075426716289,1.2579358048030722,0.3916068917803962,0.21821028155947908,0.3479356664631266,0.7070593860503389,0.32164535567313346,False,0.13924168050289154,0.126496359705925,0.011640922166407108,0.07529490441083908,0.0,0.07358267158269882,0.41712591691687884,0.7625890105218409
8.800070760233918,0.6283333389847366,0.5165625095367432,1.3984087705612183,0.40558465717223424,1.248185396194458,0.4323973863601866,2.505915641784668,0.6008051444224131,2,0.41509097672644113,0.5349537914707547,0.47947367032368976,0.4116690229801905,0.13908366322688379,0.18210393866104702,True,False,0.11211860033281137,0.08934634688803748,1.4581545242442011,1.3048610864461487,0.38248978997848376,0.2865750757995458,0.09791608313171782,0.3647679926700887,0.33123530276308055,False,0.04893620312213898,0.0,0.013877148739993572,0.08953399211168289,0.002236226573586464,0.014239087700843811,0.4136419495014759,0.7680890636624509
9.000072368421053,0.6283333389847366,0.5165625095367432,2.1764087677001953,0.5715966956080227,1.536204218864441,0.5430119590434566,5.48195743560791,0.6126469953027129,2,0.41337981749148595,0.5228576276983533,0.5117091721012479,0.3944033810070583,0.16176883343524606,0.16889064208652863,True,False,0.06108249418251218,0.18283930531305462,1.4682973309624285,1.1004383433132519,0.3971089993050831,0.11498858246817217,0.02410678465744823,1.2746885878893788,0.3438198118753675,False,0.013863430358469486,0.0,0.01488328818231821,0.009653143584728241,0.0010061394423246384,0.0,0.4121216728111183,0.9156339674779468
9.200073976608188,0.6283333389847366,0.5165625095367432,1.753696322441101,0.551734433844595,3.389887809753418,0.3715861305787579,4.09963321685791,0.5651048062004327,2,0.4048007939543043,0.5254483889965784,0.5128445753029415,0.3394933073293595,0.2150645277259227,0.21140283088716874,True,False,0.044808034270994924,0.2746068472773091,1.3683449551727656,1.3846731448773517,0.43557987645436796,0.11992383666027838,0.12392609066875536,4.456528672021904,0.33298059964726634,False,0.01381770521402359,0.0,0.020339494571089745,0.006964073982089758,0.005456206388771534,0.0,0.4167458477442894,0.44191465618025294
9.40007558479532,0.6283333389847366,0.5165625095367432,1.7919927835464478,0.5736398338986267,0.8652359247207642,0.2781887946206926,5.950352668762207,0.5725437925517342,2,0.40932371006125495,0.5354176461696625,0.4617985785007477,0.3310705324014028,0.21097714265569184,0.21981977558592675,True,False,0.05473594144148202,0.2586790425510501,1.323283420537972,1.1817020554820281,0.3958384280673375,0.44717458446473773,0.09405024106586019,3.4487318271479515,0.3292695473251029,False,0.012071365490555763,0.0,0.011597021482884884,0.0017406161641702056,0.0,0.0,0.42339705826460416,0.1458709745987884
